dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:25:11,41,104,176,332,63,93,Amazon,ilAuraitSuffi
2023-12-04 14:25:14,39,110,329,435,71,35,Youtube,ilAuraitSuffi
2023-12-04 14:25:29,39,80,137,252,41,74,Bing,Carnegie Mellon University
2023-12-04 14:25:34,56,114,182,348,58,108,Amazon,Carnegie Mellon University
2023-12-04 14:25:43,9,51,103,212,42,67,Bing,Airbnb
2023-12-04 14:25:44,6,65,132,296,59,105,Amazon,Airbnb
2023-12-04 14:25:47,83,160,404,499,77,18,Youtube,Airbnb
2023-12-04 14:25:53,53,107,396,717,54,267,Bing,Facebook
2023-12-04 14:25:54,6,65,132,313,59,122,Amazon,Facebook
2023-12-04 14:25:57,76,144,368,468,68,32,Youtube,Facebook
2023-12-04 14:26:02,9,49,105,203,40,58,Bing,Youtube
2023-12-04 14:26:04,1701717962587,1701717962650,1701717962715,1701717962882,63,104,Amazon,Youtube
2023-12-04 14:26:06,55,110,285,380,55,40,Youtube,Youtube
2023-12-04 14:26:11,42,80,139,259,38,82,Bing,cirtic
2023-12-04 14:26:13,9,69,142,374,60,172,Amazon,cirtic
2023-12-04 14:26:17,69,141,359,459,72,28,Youtube,cirtic
2023-12-04 14:26:22,9,64,138,259,55,66,Bing,when would there be
2023-12-04 14:26:24,11,73,142,303,62,99,Amazon,when would there be
2023-12-04 14:26:28,49,121,380,489,72,37,Youtube,when would there be
2023-12-04 14:26:33,41,96,168,307,55,84,Bing,search the map for new
2023-12-04 14:26:35,8,67,137,296,59,100,Amazon,search the map for new
2023-12-04 14:26:37,51,104,314,400,53,33,Youtube,search the map for new
2023-12-04 14:26:42,12,68,145,271,56,70,Bing,suggestions on finals
2023-12-04 14:26:44,6,65,130,290,59,101,Amazon,suggestions on finals
2023-12-04 14:26:48,105,171,373,480,66,41,Youtube,suggestions on finals
2023-12-04 14:26:53,53,109,184,429,56,189,Bing,start
2023-12-04 14:26:55,10,70,137,307,60,110,Amazon,start
2023-12-04 14:26:59,62,136,346,455,74,35,Youtube,start
2023-12-04 14:27:04,10,49,115,275,39,121,Bing,ending
2023-12-04 14:27:06,4,65,136,301,61,104,Amazon,ending
2023-12-04 14:27:09,100,168,397,499,68,34,Youtube,ending
2023-12-04 14:27:15,12,72,144,390,60,186,Bing,safety
2023-12-04 14:27:17,8,68,138,308,60,110,Amazon,safety
2023-12-04 14:27:20,82,155,360,466,73,33,Youtube,safety
2023-12-04 14:27:25,11,65,139,446,54,253,Bing,data
2023-12-04 14:27:28,7,71,140,309,64,105,Amazon,data
2023-12-04 14:27:30,111,183,424,539,72,43,Youtube,data
2023-12-04 14:27:36,11,56,119,243,45,79,Bing,DDIO
2023-12-04 14:27:38,10,72,151,319,62,106,Amazon,DDIO
2023-12-04 14:27:41,75,132,360,447,57,30,Youtube,DDIO
2023-12-04 14:27:46,11,51,115,235,40,80,Bing,MSFG
2023-12-04 14:27:48,6,66,135,304,60,109,Amazon,MSFG
2023-12-04 14:27:51,79,160,416,522,81,25,Youtube,MSFG
2023-12-04 14:27:57,14,129,257,385,115,13,Bing,HOA
2023-12-04 14:27:59,10,74,151,345,64,130,Amazon,HOA
2023-12-04 14:28:03,94,157,350,438,63,25,Youtube,HOA
2023-12-04 14:28:09,15,132,212,499,117,170,Bing,FAFR
2023-12-04 14:28:11,13,82,156,320,69,95,Amazon,FAFR
2023-12-04 14:28:16,112,179,414,510,67,29,Youtube,FAFR
