dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 22:14:24,484,787,1114,1608,303,191,Bing,suggestions on finals
2023-12-04 22:14:28,14,163,325,971,149,497,Amazon,suggestions on finals
2023-12-04 22:14:32,45,210,754,968,165,49,Youtube,suggestions on finals
2023-12-04 22:14:38,7,306,628,1110,299,183,Bing,start
2023-12-04 22:14:41,10,160,322,642,150,170,Amazon,start
2023-12-04 22:14:46,47,209,771,969,162,36,Youtube,start
2023-12-04 22:14:52,347,651,973,1459,304,182,Bing,ending
2023-12-04 22:14:56,8,160,319,631,152,160,Amazon,ending
2023-12-04 22:15:01,51,215,876,1079,164,39,Youtube,ending
2023-12-04 22:15:06,6,316,655,1315,310,350,Bing,safety
2023-12-04 22:15:10,14,162,323,661,148,190,Amazon,safety
2023-12-04 22:15:23,330,635,964,1455,305,186,Bing,data
2023-12-04 22:15:26,6,157,322,652,151,179,Amazon,data
2023-12-04 22:15:31,52,218,597,796,166,33,Youtube,data
2023-12-04 22:15:37,6,313,638,1708,307,763,Bing,DDIO
2023-12-04 22:15:40,18,167,326,957,149,482,Amazon,DDIO
2023-12-04 22:15:45,42,206,757,952,164,31,Youtube,DDIO
2023-12-04 22:15:50,6,304,625,1115,298,192,Bing,MSFG
2023-12-04 22:15:53,8,168,329,650,160,161,Amazon,MSFG
2023-12-04 22:15:58,44,208,760,971,164,47,Youtube,MSFG
2023-12-04 22:16:04,5,312,640,1234,307,287,Bing,HOA
2023-12-04 22:16:08,6,459,648,1442,453,341,Amazon,HOA
2023-12-04 22:16:15,42,207,992,1188,165,31,Youtube,HOA
2023-12-04 22:16:21,422,422,1425,1925,0,500,Bing,FAFR
2023-12-04 22:16:24,6,160,326,653,154,173,Amazon,FAFR
2023-12-04 22:16:30,49,220,1016,1239,171,52,Youtube,FAFR
2023-12-04 22:16:35,7,318,660,1154,311,183,Bing,WieSOichDichEmpfangen
2023-12-04 22:16:38,9,162,322,644,153,169,Amazon,WieSOichDichEmpfangen
2023-12-04 22:16:43,35,199,759,962,164,39,Youtube,WieSOichDichEmpfangen
2023-12-04 22:16:49,7,316,649,1153,309,195,Bing,sagmichbitte
2023-12-04 22:16:52,264,416,586,905,152,167,Amazon,sagmichbitte
2023-12-04 22:16:57,51,216,766,973,165,42,Youtube,sagmichbitte
2023-12-04 22:17:02,7,309,635,1145,302,208,Bing,ilAuraitSuffi
2023-12-04 22:17:05,10,165,324,651,155,172,Amazon,ilAuraitSuffi
2023-12-04 22:17:09,27,193,745,958,166,47,Youtube,ilAuraitSuffi
