dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:48:22,20,134,241,433,114,78,Bing,suggestions on finals
2023-12-04 14:48:24,5,91,182,398,86,130,Amazon,suggestions on finals
2023-12-04 14:48:28,53,142,566,739,89,84,Youtube,suggestions on finals
2023-12-04 14:48:34,11,95,202,400,84,114,Bing,start
2023-12-04 14:48:37,97,181,272,505,84,149,Amazon,start
2023-12-04 14:48:41,150,244,707,870,94,69,Youtube,start
2023-12-04 14:48:46,89,172,267,594,83,244,Bing,ending
2023-12-04 14:48:48,9,94,226,461,85,150,Amazon,ending
2023-12-04 14:48:53,51,146,570,725,95,60,Youtube,ending
2023-12-04 14:48:58,9,91,190,409,82,137,Bing,safety
2023-12-04 14:49:02,13,96,190,414,83,141,Amazon,safety
2023-12-04 14:49:06,90,187,556,929,97,276,Youtube,safety
2023-12-04 14:49:11,10,93,202,448,83,163,Bing,data
2023-12-04 14:49:14,5,90,184,398,85,129,Amazon,data
2023-12-04 14:49:19,59,152,598,751,93,60,Youtube,data
2023-12-04 14:49:25,93,178,276,670,85,309,Bing,DDIO
2023-12-04 14:49:27,5,88,183,395,83,129,Amazon,DDIO
2023-12-04 14:49:30,52,152,603,751,100,48,Youtube,DDIO
2023-12-04 14:49:36,9,124,262,428,115,51,Bing,MSFG
2023-12-04 14:49:38,5,88,178,400,83,139,Amazon,MSFG
2023-12-04 14:49:46,50,143,598,747,93,56,Youtube,MSFG
2023-12-04 14:49:51,11,101,204,367,90,73,Bing,HOA
2023-12-04 14:49:53,6,98,193,420,92,135,Amazon,HOA
2023-12-04 14:49:57,46,168,611,775,122,42,Youtube,HOA
2023-12-04 14:50:03,6,116,231,550,110,209,Bing,FAFR
2023-12-04 14:50:06,6,92,192,500,86,222,Amazon,FAFR
2023-12-04 14:50:19,7,297,397,781,290,94,Bing,WieSOichDichEmpfangen
2023-12-04 14:50:21,15,319,439,749,304,6,Amazon,WieSOichDichEmpfangen
2023-12-04 14:50:25,42,138,583,748,96,69,Youtube,WieSOichDichEmpfangen
2023-12-04 14:50:30,110,191,293,548,81,174,Bing,sagmichbitte
2023-12-04 14:50:32,5,92,191,403,87,125,Amazon,sagmichbitte
2023-12-04 14:50:37,47,142,650,1405,95,660,Youtube,sagmichbitte
2023-12-04 14:50:43,4,88,189,389,84,116,Bing,ilAuraitSuffi
2023-12-04 14:50:45,4,93,188,402,89,125,Amazon,ilAuraitSuffi
2023-12-04 14:50:49,49,149,584,748,100,64,Youtube,ilAuraitSuffi
2023-12-04 14:51:05,9,92,189,556,83,284,Bing,Carnegie Mellon University
2023-12-04 14:51:08,6,89,184,405,83,138,Amazon,Carnegie Mellon University
2023-12-04 14:51:20,7,93,227,602,86,289,Bing,Airbnb
2023-12-04 14:51:24,5,87,178,510,82,250,Amazon,Airbnb
2023-12-04 14:51:28,56,151,495,708,95,118,Youtube,Airbnb
2023-12-04 14:51:33,7,95,198,347,88,61,Bing,Facebook
2023-12-04 14:51:35,5,88,182,405,83,140,Amazon,Facebook
2023-12-04 14:51:40,63,156,673,886,93,120,Youtube,Facebook
