dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 13:22:45,40,262,311,528,222,-5,Amazon,Carnegie Mellon University
2023-12-04 13:22:47,47,102,219,308,55,34,Youtube,Carnegie Mellon University
2023-12-04 13:22:48,0,0,6,355,0,349,Bing,Airbnb
2023-12-04 13:22:49,1,1,47,410,0,363,Amazon,Airbnb
2023-12-04 13:22:51,133,133,133,133,0,0,Youtube,Airbnb
2023-12-04 13:22:52,39,219,272,359,180,-93,Bing,Facebook
2023-12-04 13:22:54,1,1,50,364,0,314,Amazon,Facebook
2023-12-04 13:22:56,117,117,117,117,0,0,Youtube,Facebook
2023-12-04 13:22:56,1,1,5,82,0,77,Bing,Youtube
2023-12-04 13:22:58,1,1,50,142,0,92,Amazon,Youtube
2023-12-04 13:22:59,128,128,128,128,0,0,Youtube,Youtube
2023-12-04 13:23:00,1,1,5,132,0,127,Bing,cirtic
2023-12-04 13:23:01,1,1,39,150,0,111,Amazon,cirtic
2023-12-04 13:23:03,134,134,134,134,0,0,Youtube,cirtic
2023-12-04 13:23:04,33,33,38,326,0,288,Bing,when would there be
2023-12-04 13:23:05,5,5,46,344,0,298,Amazon,when would there be
2023-12-04 13:23:07,325,325,325,325,0,0,Youtube,when would there be
2023-12-04 13:23:07,22,22,26,167,0,141,Bing,search the map for new
2023-12-04 13:23:09,1,1,41,135,0,94,Amazon,search the map for new
2023-12-04 13:23:10,354,354,354,354,0,0,Youtube,search the map for new
2023-12-04 13:23:11,0,0,5,136,0,131,Bing,suggestions on finals
2023-12-04 13:23:12,2,2,33,129,0,96,Amazon,suggestions on finals
2023-12-04 13:23:14,144,144,144,144,0,0,Youtube,suggestions on finals
2023-12-04 13:23:15,23,23,26,151,0,125,Bing,start
2023-12-04 13:23:16,1,1,35,136,0,101,Amazon,start
2023-12-04 13:23:18,125,125,125,125,0,0,Youtube,start
2023-12-04 13:23:19,1,1,6,329,0,323,Bing,ending
