dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 18:44:50,4,46,94,207,42,71,Amazon,ending
2023-12-04 18:44:54,59,103,235,322,44,43,Youtube,ending
2023-12-04 18:44:59,10,52,133,606,42,431,Bing,safety
2023-12-04 18:45:10,42,82,170,261,40,51,Youtube,safety
2023-12-04 18:45:15,10,36,97,171,26,48,Bing,data
2023-12-04 18:45:18,20,62,113,235,42,80,Amazon,data
2023-12-04 18:45:23,52,94,229,706,42,435,Youtube,data
2023-12-04 18:45:27,8,36,108,182,28,46,Bing,DDIO
2023-12-04 18:45:30,13,56,110,271,43,118,Amazon,DDIO
2023-12-04 18:45:33,67,108,261,351,41,49,Youtube,DDIO
2023-12-04 18:45:37,13,41,121,191,28,42,Bing,MSFG
2023-12-04 18:45:41,5,47,103,224,42,79,Amazon,MSFG
2023-12-04 18:45:45,60,100,248,333,40,45,Youtube,MSFG
2023-12-04 18:45:50,14,50,117,189,36,36,Bing,HOA
2023-12-04 18:45:52,9,50,101,224,41,82,Amazon,HOA
2023-12-04 18:46:01,7,34,98,167,27,42,Bing,FAFR
2023-12-04 18:46:04,5,51,104,278,46,128,Amazon,FAFR
2023-12-04 18:46:09,67,108,265,337,41,31,Youtube,FAFR
2023-12-04 18:46:13,8,39,101,174,31,42,Bing,WieSOichDichEmpfangen
2023-12-04 18:46:16,8,53,107,244,45,92,Amazon,WieSOichDichEmpfangen
2023-12-04 18:46:20,42,85,234,328,43,51,Youtube,WieSOichDichEmpfangen
2023-12-04 18:46:24,31,59,158,228,28,42,Bing,sagmichbitte
2023-12-04 18:46:27,5,48,101,219,43,75,Amazon,sagmichbitte
2023-12-04 18:46:31,46,90,241,332,44,47,Youtube,sagmichbitte
2023-12-04 18:46:35,8,35,97,164,27,40,Bing,ilAuraitSuffi
2023-12-04 18:46:37,5,47,100,223,42,81,Amazon,ilAuraitSuffi
2023-12-04 18:46:40,34,74,208,278,40,30,Youtube,ilAuraitSuffi
