dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 21:07:15,Youtube,MSFG,0,0,1,3,4,50,237,237,389,389,398
2023-12-05 21:07:19,Bing,HOA,0,0,8,57,57,144,242,243,407,407,462
2023-12-05 21:07:20,Amazon,HOA,0,1,3,5,5,70,118,118,190,190,198
2023-12-05 21:07:23,Youtube,HOA,0,0,2,4,5,47,237,237,367,367,381
2023-12-05 21:07:29,Bing,FAFR,0,0,9,9,9,340,546,546,793,793,807
2023-12-05 21:07:29,Amazon,FAFR,0,1,3,156,156,197,258,258,338,338,366
2023-12-05 21:07:31,Youtube,FAFR,0,0,1,4,4,43,207,207,297,297,307
2023-12-05 21:07:36,Bing,WieSOichDichEmpfangen,0,0,7,40,40,117,212,212,355,355,393
2023-12-05 21:07:37,Amazon,WieSOichDichEmpfangen,0,1,5,7,7,68,116,116,200,200,208
2023-12-05 21:07:39,Youtube,WieSOichDichEmpfangen,0,0,1,3,4,44,214,215,333,333,341
2023-12-05 21:07:44,Bing,sagmichbitte,0,0,8,8,8,94,212,212,490,490,576
2023-12-05 21:07:45,Amazon,sagmichbitte,0,1,3,5,5,46,103,103,178,178,187
2023-12-05 21:07:48,Youtube,sagmichbitte,0,0,1,4,5,48,258,258,371,371,381
2023-12-05 21:07:53,Bing,ilAuraitSuffi,0,0,8,8,8,100,202,202,640,640,702
2023-12-05 21:07:53,Amazon,ilAuraitSuffi,0,1,3,5,6,50,137,137,290,290,299
2023-12-05 21:07:56,Youtube,ilAuraitSuffi,0,0,1,2,3,41,236,237,322,322,333
