dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 22:02:30,Youtube,search the map for new,0,0,1,3,3,114,553,553,728,728,737
2023-12-05 22:02:35,Bing,suggestions on finals,0,0,7,103,103,199,315,315,494,494,532
2023-12-05 22:02:36,Amazon,suggestions on finals,0,0,7,8,8,116,208,209,390,390,400
2023-12-05 22:02:40,Youtube,suggestions on finals,0,0,1,99,100,230,854,855,1019,1019,1030
2023-12-05 22:02:46,Bing,start,0,0,13,13,13,115,248,249,414,414,462
2023-12-05 22:02:47,Amazon,start,0,0,4,6,7,102,201,201,433,433,445
2023-12-05 22:02:51,Youtube,start,0,0,1,3,4,110,537,537,764,764,782
2023-12-05 22:02:56,Bing,ending,0,0,7,7,8,101,213,213,367,367,401
2023-12-05 22:02:57,Amazon,ending,0,0,6,7,8,135,351,351,538,538,546
2023-12-05 22:03:01,Youtube,ending,0,0,1,3,3,156,669,670,876,876,886
2023-12-05 22:03:06,Bing,safety,0,0,6,6,6,107,204,204,345,345,487
2023-12-05 22:03:18,Youtube,safety,0,0,1,3,4,134,625,625,870,870,881
2023-12-05 22:03:22,Bing,data,0,0,7,89,89,175,293,294,597,597,631
2023-12-05 22:03:24,Amazon,data,0,0,3,5,5,93,238,238,410,415,419
2023-12-05 22:03:29,Youtube,data,0,0,1,3,3,149,678,678,833,833,841
2023-12-05 22:03:34,Bing,DDIO,0,0,8,8,8,100,231,232,404,404,483
2023-12-05 22:03:35,Amazon,DDIO,0,0,7,119,119,242,343,343,507,507,521
2023-12-05 22:03:38,Youtube,DDIO,0,0,1,3,4,117,528,528,691,691,703
2023-12-05 22:03:44,Bing,MSFG,0,0,7,87,88,169,264,264,888,888,935
2023-12-05 22:03:45,Amazon,MSFG,0,1,4,5,6,106,204,204,370,370,378
2023-12-05 22:03:50,Youtube,MSFG,0,0,1,2,3,161,573,573,744,744,752
2023-12-05 22:03:55,Bing,HOA,0,0,7,7,8,89,206,206,339,339,503
2023-12-05 22:03:56,Amazon,HOA,0,0,5,6,6,114,222,222,387,387,395
2023-12-05 22:04:00,Youtube,HOA,0,0,1,4,5,116,539,539,722,722,729
2023-12-05 22:04:05,Bing,FAFR,0,0,7,107,108,197,307,308,454,454,512
2023-12-05 22:04:06,Amazon,FAFR,0,1,4,4,5,129,235,236,403,403,415
2023-12-05 22:04:12,Youtube,FAFR,0,0,1,3,4,131,626,626,800,800,816
2023-12-05 22:04:19,Bing,WieSOichDichEmpfangen,0,0,11,11,12,96,261,261,583,583,618
2023-12-05 22:04:20,Amazon,WieSOichDichEmpfangen,0,7,22,22,23,122,229,229,393,393,414
2023-12-05 22:04:27,Youtube,WieSOichDichEmpfangen,0,0,1,3,4,215,673,674,901,901,914
2023-12-05 22:04:35,Bing,sagmichbitte,0,0,11,166,166,266,399,399,559,559,632
2023-12-05 22:04:36,Amazon,sagmichbitte,0,2,15,29,30,125,243,243,451,453,467
2023-12-05 22:04:45,Youtube,sagmichbitte,0,0,4,7,8,136,823,824,1124,1124,1138
2023-12-05 22:04:51,Bing,ilAuraitSuffi,0,0,6,6,7,266,386,386,832,832,882
2023-12-05 22:04:52,Amazon,ilAuraitSuffi,0,0,7,89,90,184,415,416,596,597,604
2023-12-05 22:04:58,Youtube,ilAuraitSuffi,0,0,1,2,3,107,549,549,727,727,735
