dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 21:44:09,Amazon,cirtic,0,0,3,75,76,122,179,179,249,249,259
2023-12-05 21:44:17,Bing,when would there be,0,0,12,117,117,159,260,260,330,330,342
2023-12-05 21:44:18,Amazon,when would there be,0,1,3,5,6,76,133,133,576,576,593
2023-12-05 21:44:20,Youtube,when would there be,0,0,1,3,4,37,306,307,397,397,407
2023-12-05 21:44:25,Bing,search the map for new,0,0,9,9,9,45,121,121,202,202,215
2023-12-05 21:44:26,Amazon,search the map for new,0,2,6,8,8,52,110,110,177,178,190
2023-12-05 21:44:28,Youtube,search the map for new,0,0,3,5,6,50,269,270,402,402,414
2023-12-05 21:44:32,Bing,suggestions on finals,0,0,9,9,10,36,90,91,170,170,296
2023-12-05 21:44:33,Amazon,suggestions on finals,0,0,3,5,5,51,104,104,174,174,182
2023-12-05 21:44:35,Youtube,suggestions on finals,0,0,1,3,3,27,215,215,313,313,324
2023-12-05 21:44:40,Bing,start,0,0,7,7,7,38,105,106,184,184,313
2023-12-05 21:44:40,Amazon,start,0,0,3,67,69,115,198,200,271,271,281
2023-12-05 21:44:43,Youtube,start,0,0,1,49,49,78,320,320,422,422,430
2023-12-05 21:44:47,Bing,ending,0,0,7,7,7,30,92,93,180,180,192
2023-12-05 21:44:48,Amazon,ending,0,1,7,8,9,53,114,114,177,177,185
2023-12-05 21:44:50,Youtube,ending,0,0,2,3,4,55,399,399,485,485,495
2023-12-05 21:44:54,Bing,safety,0,0,7,7,7,34,101,101,179,179,308
2023-12-05 21:44:57,Youtube,safety,0,0,1,3,3,30,295,296,426,426,441
2023-12-05 21:45:01,Bing,data,0,0,6,6,7,43,115,115,203,203,219
2023-12-05 21:45:02,Amazon,data,0,1,3,4,5,71,122,123,222,222,231
2023-12-05 21:45:05,Youtube,data,0,0,1,3,3,25,309,310,412,412,422
2023-12-05 21:45:09,Bing,DDIO,0,0,7,8,8,32,101,102,209,209,337
2023-12-05 21:45:09,Amazon,DDIO,0,0,3,5,6,52,109,110,178,178,186
2023-12-05 21:45:13,Youtube,DDIO,0,0,0,2,3,61,260,261,380,380,393
2023-12-05 21:45:17,Bing,MSFG,0,0,7,7,7,39,124,124,191,191,330
2023-12-05 21:45:17,Amazon,MSFG,0,5,12,14,15,61,119,119,186,186,201
2023-12-05 21:45:20,Youtube,MSFG,0,0,2,5,6,76,427,428,564,564,575
2023-12-05 21:45:25,Bing,HOA,0,0,6,6,8,33,109,109,182,182,310
2023-12-05 21:45:25,Amazon,HOA,0,1,7,8,8,60,117,117,187,187,207
2023-12-05 21:45:28,Youtube,HOA,0,0,1,2,3,43,255,256,344,344,358
2023-12-05 21:45:32,Bing,FAFR,0,0,4,5,5,48,113,113,179,179,339
2023-12-05 21:45:33,Amazon,FAFR,0,4,7,164,165,205,265,265,347,347,493
2023-12-05 21:45:36,Youtube,FAFR,0,0,1,5,7,44,258,258,371,371,383
2023-12-05 21:45:40,Bing,WieSOichDichEmpfangen,0,0,7,34,34,57,119,119,193,193,203
2023-12-05 21:45:40,Amazon,WieSOichDichEmpfangen,0,1,4,5,6,65,119,119,214,214,223
2023-12-05 21:45:43,Youtube,WieSOichDichEmpfangen,0,0,1,4,4,52,261,261,342,342,351
2023-12-05 21:45:48,Bing,sagmichbitte,0,0,9,9,9,81,152,152,230,230,242
2023-12-05 21:45:48,Amazon,sagmichbitte,0,0,3,60,60,129,191,191,272,272,280
2023-12-05 21:45:51,Youtube,sagmichbitte,0,0,1,3,3,29,233,234,344,344,360
2023-12-05 21:45:55,Bing,ilAuraitSuffi,0,0,7,7,7,37,144,144,233,233,324
2023-12-05 21:45:55,Amazon,ilAuraitSuffi,0,1,3,5,5,51,112,113,187,187,195
2023-12-05 21:45:58,Youtube,ilAuraitSuffi,0,0,1,3,4,38,260,261,339,339,348
