dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-06 02:00:42,Amazon,FAFR,0,1,13,14,14,68,135,135,224,224,234
2023-12-06 02:00:45,Youtube,FAFR,0,0,1,3,3,74,345,345,468,468,477
2023-12-06 02:00:49,Bing,WieSOichDichEmpfangen,0,0,2,6,7,49,108,108,212,303,332
2023-12-06 02:00:50,Amazon,WieSOichDichEmpfangen,0,1,9,11,11,82,153,154,248,249,256
2023-12-06 02:00:52,Youtube,WieSOichDichEmpfangen,0,0,1,2,2,85,361,361,483,483,490
2023-12-06 02:00:56,Bing,sagmichbitte,0,0,2,6,7,51,111,111,222,291,269
2023-12-06 02:00:57,Amazon,sagmichbitte,0,0,10,110,111,179,259,259,361,361,368
2023-12-06 02:01:00,Youtube,sagmichbitte,0,0,0,2,2,79,390,390,551,551,559
2023-12-06 02:01:04,Bing,ilAuraitSuffi,0,0,2,295,296,336,394,395,594,639,619
2023-12-06 02:01:05,Amazon,ilAuraitSuffi,0,1,11,12,13,68,135,135,220,220,228
2023-12-06 02:01:08,Youtube,ilAuraitSuffi,0,0,1,2,3,88,349,349,468,468,481
