dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 22:58:06,5,63,112,363,58,193,Amazon,safety
2023-12-04 22:58:09,51,98,469,555,47,39,Youtube,safety
2023-12-04 22:58:13,6,38,118,210,32,60,Bing,data
2023-12-04 22:58:15,6,54,104,260,48,108,Amazon,data
2023-12-04 22:58:18,49,112,279,368,63,26,Youtube,data
2023-12-04 22:58:23,215,252,299,377,37,41,Bing,DDIO
2023-12-04 22:58:25,6,47,321,459,41,97,Amazon,DDIO
2023-12-04 22:58:28,42,116,304,391,74,13,Youtube,DDIO
2023-12-04 22:58:32,9,45,184,286,36,66,Bing,MSFG
2023-12-04 22:58:34,5,40,82,207,35,90,Amazon,MSFG
2023-12-04 22:58:36,47,90,244,317,43,30,Youtube,MSFG
2023-12-04 22:58:40,42,79,146,234,37,51,Bing,HOA
2023-12-04 22:58:41,8,54,104,230,46,80,Amazon,HOA
2023-12-04 22:58:45,47,96,2150,2244,49,45,Youtube,HOA
2023-12-04 22:58:49,8,48,99,196,40,57,Bing,FAFR
2023-12-04 22:58:50,4,51,100,225,47,78,Amazon,FAFR
2023-12-04 22:58:53,51,103,251,338,52,35,Youtube,FAFR
2023-12-04 22:58:57,8,53,114,201,45,42,Bing,WieSOichDichEmpfangen
2023-12-04 22:58:58,39,73,128,249,34,87,Amazon,WieSOichDichEmpfangen
2023-12-04 22:59:00,33,77,230,328,44,54,Youtube,WieSOichDichEmpfangen
2023-12-04 22:59:04,12,45,98,173,33,42,Bing,sagmichbitte
2023-12-04 22:59:05,3,38,99,278,35,144,Amazon,sagmichbitte
2023-12-04 22:59:08,46,98,262,343,52,29,Youtube,sagmichbitte
2023-12-04 22:59:13,45,82,131,691,37,523,Bing,ilAuraitSuffi
2023-12-04 22:59:14,5,40,88,208,35,85,Amazon,ilAuraitSuffi
2023-12-04 22:59:17,46,97,252,330,51,27,Youtube,ilAuraitSuffi
