dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-06 02:26:58,Youtube,FAFR,0,0,2,3,5,86,336,337,454,454,462
2023-12-06 02:27:02,Bing,WieSOichDichEmpfangen,0,0,1,6,7,49,104,104,195,242,340
2023-12-06 02:27:03,Amazon,WieSOichDichEmpfangen,0,1,12,13,14,166,328,328,604,604,618
2023-12-06 02:27:06,Youtube,WieSOichDichEmpfangen,0,0,4,6,7,91,344,345,446,446,454
2023-12-06 02:27:10,Bing,sagmichbitte,0,0,2,7,8,52,108,108,220,268,240
2023-12-06 02:27:11,Amazon,sagmichbitte,0,0,9,10,11,162,324,324,603,605,612
2023-12-06 02:27:14,Youtube,sagmichbitte,0,0,1,2,3,87,361,362,483,483,496
2023-12-06 02:27:18,Bing,ilAuraitSuffi,0,0,2,7,7,50,112,113,199,242,364
2023-12-06 02:27:19,Amazon,ilAuraitSuffi,0,1,11,71,72,222,385,385,663,664,671
2023-12-06 02:27:22,Youtube,ilAuraitSuffi,0,0,0,2,3,95,345,345,452,452,462
2023-12-06 02:27:26,Bing,Carnegie Mellon University,0,0,1,50,51,101,165,166,249,302,288
2023-12-06 02:27:27,Amazon,Carnegie Mellon University,0,1,12,14,14,168,330,330,608,610,616
2023-12-06 02:27:29,Youtube,Carnegie Mellon University,0,0,1,5,6,96,372,373,521,521,539
2023-12-06 02:27:33,Bing,Airbnb,0,0,2,41,42,90,149,149,237,291,277
2023-12-06 02:27:35,Amazon,Airbnb,0,1,15,16,17,170,335,335,613,614,625
2023-12-06 02:27:38,Youtube,Airbnb,0,0,1,3,3,88,349,350,452,452,461
2023-12-06 02:27:43,Bing,Facebook,0,0,2,6,7,140,240,240,466,714,537
2023-12-06 02:27:44,Amazon,Facebook,0,1,12,13,14,309,476,476,828,828,843
2023-12-06 02:27:52,Bing,Youtube,0,0,2,8,9,53,125,126,221,276,241
2023-12-06 02:27:54,Amazon,Youtube,0,1,16,17,18,175,337,338,663,664,688
2023-12-06 02:27:56,Youtube,Youtube,0,0,1,2,4,89,359,359,492,492,503
2023-12-06 02:28:00,Bing,cirtic,0,0,2,8,9,59,116,116,208,263,229
2023-12-06 02:28:02,Amazon,cirtic,0,1,9,11,11,160,319,319,595,599,605
2023-12-06 02:28:05,Youtube,cirtic,0,0,2,4,5,88,346,347,498,498,511
2023-12-06 02:28:08,Bing,when would there be,0,0,2,6,8,52,110,110,195,246,219
2023-12-06 02:28:10,Amazon,when would there be,0,0,12,13,13,165,323,323,598,599,612
2023-12-06 02:28:13,Youtube,when would there be,0,0,1,4,4,89,332,332,449,449,457
2023-12-06 02:28:17,Bing,search the map for new,0,0,2,6,9,54,117,118,210,258,242
2023-12-06 02:28:18,Amazon,search the map for new,0,0,10,11,12,166,328,328,606,609,614
2023-12-06 02:28:21,Youtube,search the map for new,0,0,0,3,4,85,357,357,469,469,477
2023-12-06 02:28:25,Bing,suggestions on finals,0,0,2,7,8,52,111,111,198,245,215
2023-12-06 02:28:26,Amazon,suggestions on finals,0,1,11,12,12,161,322,323,603,604,611
2023-12-06 02:28:28,Youtube,suggestions on finals,0,0,1,2,3,86,338,339,470,470,480
2023-12-06 02:28:33,Bing,start,0,0,1,38,38,82,143,143,236,298,260
2023-12-06 02:28:34,Amazon,start,0,1,10,11,11,162,327,327,827,829,836
2023-12-06 02:28:37,Youtube,start,0,0,3,4,5,88,350,351,466,466,476
2023-12-06 02:28:41,Bing,ending,0,0,1,7,8,56,120,121,214,268,234
2023-12-06 02:28:43,Amazon,ending,0,1,13,104,104,258,419,419,744,744,754
2023-12-06 02:28:46,Youtube,ending,0,43,62,66,67,154,428,428,537,537,558
2023-12-06 02:28:50,Bing,safety,0,0,2,127,128,173,232,232,319,378,341
2023-12-06 02:28:52,Amazon,safety,0,1,11,13,13,165,330,330,610,615,622
2023-12-06 02:28:55,Youtube,safety,0,0,1,3,3,87,348,348,478,478,494
2023-12-06 02:28:59,Bing,data,0,0,1,6,7,50,118,118,209,259,286
2023-12-06 02:29:02,Amazon,data,0,1,15,17,17,171,332,332,657,657,666
2023-12-06 02:29:05,Youtube,data,0,55,58,60,61,142,390,391,502,502,515
2023-12-06 02:29:09,Bing,DDIO,0,0,2,6,7,50,107,107,197,246,222
2023-12-06 02:29:10,Amazon,DDIO,0,1,11,13,14,165,326,327,604,606,613
2023-12-06 02:29:13,Youtube,DDIO,0,0,1,3,3,88,334,335,445,445,454
2023-12-06 02:29:17,Bing,MSFG,0,0,1,46,46,90,150,150,233,280,255
2023-12-06 02:29:18,Amazon,MSFG,0,1,11,13,13,168,360,360,640,641,648
2023-12-06 02:29:20,Youtube,MSFG,0,0,1,3,3,85,346,346,452,452,467
2023-12-06 02:29:25,Bing,HOA,0,0,2,6,7,47,108,109,190,233,208
2023-12-06 02:29:26,Amazon,HOA,0,1,11,12,13,168,329,329,605,606,616
2023-12-06 02:29:29,Youtube,HOA,0,0,1,3,3,89,345,346,464,464,480
