dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:08:15,106,139,301,384,33,50,Youtube,cirtic
2023-12-04 14:08:22,11,35,85,152,24,43,Bing,when would there be
2023-12-04 14:08:23,11,76,130,251,65,56,Amazon,when would there be
2023-12-04 14:08:26,55,84,221,307,29,57,Youtube,when would there be
2023-12-04 14:08:31,10,43,89,177,33,55,Bing,search the map for new
2023-12-04 14:08:32,6,74,117,230,68,45,Amazon,search the map for new
2023-12-04 14:08:35,53,84,219,292,31,42,Youtube,search the map for new
2023-12-04 14:08:40,8,48,108,173,40,25,Bing,suggestions on finals
2023-12-04 14:08:41,7,38,79,217,31,107,Amazon,suggestions on finals
2023-12-04 14:08:45,78,122,298,376,44,34,Youtube,suggestions on finals
2023-12-04 14:08:50,33,60,101,170,27,42,Bing,start
2023-12-04 14:08:51,7,38,80,179,31,68,Amazon,start
2023-12-04 14:08:55,71,106,268,356,35,53,Youtube,start
2023-12-04 14:08:59,9,35,87,175,26,62,Bing,ending
2023-12-04 14:09:01,6,39,78,185,33,74,Amazon,ending
2023-12-04 14:09:04,88,123,269,372,35,68,Youtube,ending
2023-12-04 14:09:08,8,36,73,144,28,43,Bing,safety
2023-12-04 14:09:10,4,34,75,177,30,72,Amazon,safety
2023-12-04 14:09:13,57,92,254,339,35,50,Youtube,safety
2023-12-04 14:09:17,31,57,102,196,26,68,Bing,data
2023-12-04 14:09:19,8,37,76,187,29,82,Amazon,data
2023-12-04 14:09:22,68,105,276,365,37,52,Youtube,data
2023-12-04 14:09:27,11,96,157,251,85,9,Bing,DDIO
2023-12-04 14:09:28,11,42,83,210,31,96,Amazon,DDIO
2023-12-04 14:09:32,88,123,270,365,35,60,Youtube,DDIO
2023-12-04 14:09:37,19,45,92,230,26,112,Bing,MSFG
2023-12-04 14:09:38,8,38,76,183,30,77,Amazon,MSFG
2023-12-04 14:09:42,94,133,320,416,39,57,Youtube,MSFG
2023-12-04 14:09:46,32,58,113,271,26,132,Bing,HOA
2023-12-04 14:09:48,56,86,124,244,30,90,Amazon,HOA
2023-12-04 14:09:51,99,148,336,416,49,31,Youtube,HOA
2023-12-04 14:09:57,34,62,114,183,28,41,Bing,FAFR
2023-12-04 14:09:58,26,57,101,233,31,101,Amazon,FAFR
2023-12-04 14:10:02,145,209,374,463,64,25,Youtube,FAFR
2023-12-04 14:10:07,14,40,94,173,26,53,Bing,WieSOichDichEmpfangen
2023-12-04 14:10:08,14,48,93,222,34,95,Amazon,WieSOichDichEmpfangen
