dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 23:09:05,45,82,248,328,37,43,Youtube,HOA
2023-12-04 23:09:09,7,41,97,194,34,63,Bing,FAFR
2023-12-04 23:09:10,8,57,120,246,49,77,Amazon,FAFR
2023-12-04 23:09:12,45,85,271,355,40,44,Youtube,FAFR
2023-12-04 23:09:16,9,46,106,207,37,64,Bing,WieSOichDichEmpfangen
2023-12-04 23:09:18,4,52,109,326,48,169,Amazon,WieSOichDichEmpfangen
2023-12-04 23:09:21,51,108,586,926,57,283,Youtube,WieSOichDichEmpfangen
2023-12-04 23:09:25,117,156,210,310,39,61,Bing,sagmichbitte
2023-12-04 23:09:27,4,58,222,345,54,69,Amazon,sagmichbitte
2023-12-04 23:09:30,51,99,517,608,48,43,Youtube,sagmichbitte
2023-12-04 23:09:34,6,50,108,493,44,341,Bing,ilAuraitSuffi
2023-12-04 23:09:36,5,55,112,480,50,318,Amazon,ilAuraitSuffi
2023-12-04 23:09:40,102,139,556,651,37,58,Youtube,ilAuraitSuffi
