dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 14:44:11,Bing,Airbnb,0,0,4,25,25,310,373,373,446,446,460
2023-12-05 14:44:17,Youtube,Airbnb,0,53,56,60,63,105,201,201,277,277,292
2023-12-05 14:44:22,Bing,Facebook,0,0,5,5,6,71,289,289,370,370,384
2023-12-05 14:44:24,Amazon,Facebook,0,1,6,7,7,73,191,191,368,368,380
2023-12-05 14:44:26,Youtube,Facebook,0,52,65,76,78,124,279,279,368,368,381
2023-12-05 14:44:30,Bing,Youtube,0,0,5,5,5,32,94,94,346,346,392
2023-12-05 14:44:34,Amazon,Youtube,0,1,3,5,5,161,357,357,535,535,545
2023-12-05 14:44:36,Youtube,Youtube,0,49,51,54,55,97,272,274,362,362,377
2023-12-05 14:44:40,Bing,cirtic,0,0,8,8,8,35,311,311,406,406,417
2023-12-05 14:44:45,Youtube,cirtic,0,41,42,47,48,87,231,231,322,322,334
2023-12-05 14:44:49,Bing,when would there be,0,0,4,5,5,33,96,97,172,172,288
2023-12-05 14:44:52,Amazon,when would there be,0,1,4,85,86,191,232,232,375,375,387
2023-12-05 14:44:58,Bing,search the map for new,0,0,6,73,74,101,163,163,275,275,396
2023-12-05 14:45:02,Amazon,search the map for new,0,4,7,8,8,38,85,86,368,368,381
2023-12-05 14:45:03,Youtube,search the map for new,0,46,49,51,52,90,235,236,329,329,346
2023-12-05 14:45:07,Bing,suggestions on finals,0,0,5,5,5,31,93,93,167,167,292
2023-12-05 14:45:10,Amazon,suggestions on finals,0,5,16,17,18,54,95,95,278,278,297
2023-12-05 14:45:13,Youtube,suggestions on finals,0,41,43,47,48,180,722,722,870,870,892
2023-12-05 14:45:17,Bing,start,0,0,5,30,30,59,124,125,196,196,331
2023-12-05 14:45:20,Amazon,start,0,1,5,6,7,44,264,264,577,577,589
2023-12-05 14:45:29,Bing,ending,0,0,5,5,5,64,373,374,511,511,525
2023-12-05 14:45:32,Amazon,ending,0,0,3,4,4,156,351,351,507,507,516
2023-12-05 14:45:34,Youtube,ending,0,36,39,41,41,82,232,233,308,308,323
2023-12-05 14:45:38,Bing,safety,0,0,5,5,5,49,229,229,413,413,459
2023-12-05 14:45:41,Amazon,safety,0,1,4,6,6,71,107,107,237,237,246
2023-12-05 14:45:43,Youtube,safety,0,44,55,60,61,105,247,247,333,333,351
2023-12-05 14:45:47,Bing,data,0,0,5,5,5,40,283,283,355,355,450
2023-12-05 14:45:50,Amazon,data,0,0,5,6,6,164,205,206,435,435,451
2023-12-05 14:45:54,Youtube,data,0,63,73,86,88,135,313,314,391,391,404
2023-12-05 14:45:59,Bing,DDIO,0,0,7,8,8,35,172,173,322,322,349
2023-12-05 14:46:03,Youtube,DDIO,0,44,46,50,51,88,230,231,306,306,317
2023-12-05 14:46:07,Bing,MSFG,0,0,4,4,5,158,342,342,536,536,549
2023-12-05 14:46:09,Amazon,MSFG,0,1,4,5,5,89,182,183,305,305,324
2023-12-05 14:46:11,Youtube,MSFG,0,51,54,60,62,98,260,261,339,339,349
2023-12-05 14:46:16,Bing,HOA,0,0,4,33,34,61,315,315,414,414,423
2023-12-05 14:46:18,Amazon,HOA,0,1,6,7,7,172,210,210,436,436,452
2023-12-05 14:46:20,Youtube,HOA,0,45,49,52,53,95,247,248,328,328,338
2023-12-05 14:46:24,Bing,FAFR,0,0,4,5,5,32,90,90,159,159,280
2023-12-05 14:46:26,Amazon,FAFR,0,1,4,5,6,35,69,69,187,187,201
2023-12-05 14:46:30,Youtube,FAFR,0,42,45,46,48,92,626,627,773,773,800
2023-12-05 14:46:34,Bing,WieSOichDichEmpfangen,0,0,5,5,5,38,98,98,166,166,287
2023-12-05 14:46:39,Youtube,WieSOichDichEmpfangen,0,36,38,46,48,93,250,251,330,330,345
2023-12-05 14:46:43,Bing,sagmichbitte,0,0,5,5,5,32,94,94,174,174,301
2023-12-05 14:46:45,Amazon,sagmichbitte,0,0,8,9,9,40,82,83,189,189,202
2023-12-05 14:46:48,Youtube,sagmichbitte,0,37,45,46,48,137,653,654,832,832,844
2023-12-05 14:46:52,Bing,ilAuraitSuffi,0,0,5,5,6,34,98,98,173,173,296
2023-12-05 14:46:54,Amazon,ilAuraitSuffi,0,0,4,6,6,36,78,78,185,185,202
