dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 21:51:10,Amazon,FAFR,0,0,6,7,8,74,125,126,197,197,205
2023-12-05 21:51:13,Youtube,FAFR,0,0,0,3,3,70,267,267,378,378,390
2023-12-05 21:51:17,Bing,WieSOichDichEmpfangen,0,0,6,7,7,32,110,111,206,206,216
2023-12-05 21:51:17,Amazon,WieSOichDichEmpfangen,0,1,9,47,47,102,179,180,328,328,341
2023-12-05 21:51:22,Youtube,WieSOichDichEmpfangen,0,0,1,5,5,102,400,401,589,589,600
2023-12-05 21:51:26,Bing,sagmichbitte,0,0,7,29,29,62,137,137,206,206,240
2023-12-05 21:51:27,Amazon,sagmichbitte,0,1,4,5,6,62,121,121,223,223,231
2023-12-05 21:51:29,Youtube,sagmichbitte,0,0,0,3,4,83,396,396,508,508,523
2023-12-05 21:51:33,Bing,ilAuraitSuffi,0,0,7,10,11,36,96,97,168,168,306
2023-12-05 21:51:34,Amazon,ilAuraitSuffi,0,5,8,10,11,54,116,116,210,210,218
2023-12-05 21:51:36,Youtube,ilAuraitSuffi,0,0,3,5,6,76,251,252,350,350,362
2023-12-05 21:51:40,Bing,Carnegie Mellon University,0,0,7,7,7,31,103,103,201,201,334
2023-12-05 21:51:41,Amazon,Carnegie Mellon University,0,1,7,9,9,51,165,166,266,266,273
2023-12-05 21:51:44,Youtube,Carnegie Mellon University,0,0,1,3,4,51,333,333,432,432,442
2023-12-05 21:51:48,Bing,Airbnb,0,0,7,7,7,39,114,114,180,180,308
2023-12-05 21:51:49,Amazon,Airbnb,0,1,5,8,8,71,137,137,239,239,251
2023-12-05 21:51:52,Youtube,Airbnb,0,0,1,4,5,57,262,262,361,361,372
2023-12-05 21:51:56,Bing,Facebook,0,0,4,33,34,69,151,151,230,230,241
2023-12-05 21:51:56,Amazon,Facebook,0,1,3,4,5,49,108,108,187,187,198
2023-12-05 21:51:58,Youtube,Facebook,0,0,1,2,3,67,315,315,418,418,432
2023-12-05 21:52:03,Bing,Youtube,0,0,3,3,4,29,112,112,186,186,317
2023-12-05 21:52:03,Amazon,Youtube,0,1,13,15,16,96,302,302,396,396,405
2023-12-05 21:52:06,Youtube,Youtube,0,0,1,4,5,53,291,291,487,487,506
2023-12-05 21:52:10,Bing,cirtic,0,0,11,11,11,34,108,108,175,175,311
2023-12-05 21:52:11,Amazon,cirtic,0,2,6,9,9,57,116,117,189,189,198
2023-12-05 21:52:14,Youtube,cirtic,0,0,1,3,4,53,233,233,369,369,378
2023-12-05 21:52:18,Bing,when would there be,0,0,6,6,6,35,109,109,233,233,346
2023-12-05 21:52:18,Amazon,when would there be,0,1,5,7,7,54,116,117,200,200,207
2023-12-05 21:52:20,Youtube,when would there be,0,0,1,5,5,78,318,319,443,443,462
