dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 21:22:57,Amazon,HOA,0,1,6,8,9,102,179,180,279,279,287
2023-12-05 21:23:01,Youtube,HOA,0,0,4,5,5,68,341,341,524,524,536
2023-12-05 21:23:05,Bing,FAFR,0,0,8,8,8,67,200,201,321,321,334
2023-12-05 21:23:05,Amazon,FAFR,0,1,3,79,79,161,250,250,458,458,475
2023-12-05 21:23:09,Youtube,FAFR,0,0,1,4,4,62,308,309,421,421,428
2023-12-05 21:23:13,Bing,WieSOichDichEmpfangen,0,0,6,6,6,66,198,198,319,319,332
2023-12-05 21:23:13,Amazon,WieSOichDichEmpfangen,0,0,3,4,6,79,165,166,323,323,331
2023-12-05 21:23:17,Youtube,WieSOichDichEmpfangen,0,0,1,2,3,59,324,324,441,441,458
2023-12-05 21:23:22,Bing,sagmichbitte,0,0,7,7,8,62,232,232,369,369,383
2023-12-05 21:23:22,Amazon,sagmichbitte,0,0,2,4,5,91,167,167,287,287,294
2023-12-05 21:23:27,Youtube,sagmichbitte,0,0,2,4,5,61,358,358,584,584,606
2023-12-05 21:23:31,Bing,ilAuraitSuffi,0,0,7,63,63,127,268,268,414,414,426
2023-12-05 21:23:32,Amazon,ilAuraitSuffi,0,1,3,5,6,90,183,183,287,288,295
2023-12-05 21:23:35,Youtube,ilAuraitSuffi,0,0,1,4,4,59,339,340,450,450,460
2023-12-05 21:23:41,Bing,Carnegie Mellon University,0,0,7,7,7,66,200,200,323,323,338
2023-12-05 21:23:42,Amazon,Carnegie Mellon University,0,1,4,5,6,115,236,236,363,363,375
2023-12-05 21:23:46,Youtube,Carnegie Mellon University,0,0,1,3,3,100,437,437,569,569,579
2023-12-05 21:23:51,Bing,Airbnb,0,0,6,6,7,85,273,273,409,409,426
2023-12-05 21:23:51,Amazon,Airbnb,0,0,3,5,6,72,147,147,280,280,288
2023-12-05 21:23:54,Youtube,Airbnb,0,0,3,5,6,73,384,385,513,513,521
2023-12-05 21:23:59,Bing,Facebook,0,0,10,102,102,182,339,340,449,449,459
2023-12-05 21:24:01,Amazon,Facebook,0,0,6,7,8,82,161,161,326,326,336
2023-12-05 21:24:05,Youtube,Facebook,0,42,48,52,53,127,424,425,558,558,568
2023-12-05 21:24:09,Bing,Youtube,0,0,7,7,7,62,186,187,307,307,340
2023-12-05 21:24:09,Amazon,Youtube,0,0,5,5,6,71,157,158,259,259,268
2023-12-05 21:24:12,Youtube,Youtube,0,0,1,3,4,66,297,298,385,385,398
2023-12-05 21:24:17,Bing,cirtic,0,0,6,59,60,128,378,378,503,503,521
2023-12-05 21:24:18,Amazon,cirtic,0,0,6,8,9,101,180,180,280,280,288
2023-12-05 21:24:21,Youtube,cirtic,0,0,1,3,3,64,524,524,625,625,635
2023-12-05 21:24:25,Bing,when would there be,0,0,6,6,6,60,277,277,394,394,406
2023-12-05 21:24:26,Amazon,when would there be,0,1,5,245,245,314,392,392,514,514,526
2023-12-05 21:24:30,Youtube,when would there be,0,0,1,5,5,64,532,532,674,674,684
2023-12-05 21:24:35,Bing,search the map for new,0,0,7,151,152,250,408,408,524,524,539
2023-12-05 21:24:35,Amazon,search the map for new,0,1,3,5,6,72,162,163,268,268,276
2023-12-05 21:24:38,Youtube,search the map for new,0,0,1,2,4,84,342,342,450,450,462
2023-12-05 21:24:43,Bing,suggestions on finals,0,0,7,7,7,81,217,217,335,335,346
2023-12-05 21:24:44,Amazon,suggestions on finals,0,1,5,7,7,91,169,170,374,374,382
2023-12-05 21:24:47,Youtube,suggestions on finals,0,0,1,3,4,61,323,324,729,729,742
2023-12-05 21:24:51,Bing,start,0,0,6,7,7,77,213,213,400,400,415
2023-12-05 21:24:52,Amazon,start,0,1,3,4,5,83,178,178,285,285,293
2023-12-05 21:24:55,Youtube,start,0,0,1,3,4,58,418,418,529,529,546
2023-12-05 21:24:59,Bing,ending,0,0,6,6,6,64,199,199,314,314,355
2023-12-05 21:25:00,Amazon,ending,0,4,8,10,11,93,177,177,278,278,287
2023-12-05 21:25:03,Youtube,ending,0,0,1,65,66,132,408,409,517,517,527
2023-12-05 21:25:08,Bing,safety,0,0,8,8,8,76,256,256,390,390,400
2023-12-05 21:25:08,Amazon,safety,0,1,3,5,6,107,184,184,308,308,321
2023-12-05 21:25:11,Youtube,safety,0,0,1,4,5,61,315,316,428,428,439
2023-12-05 21:25:16,Bing,data,0,0,7,56,57,126,260,260,401,401,412
2023-12-05 21:25:17,Amazon,data,0,0,6,7,7,84,343,343,500,500,514
2023-12-05 21:25:20,Youtube,data,0,0,1,3,3,57,322,322,469,469,481
2023-12-05 21:25:24,Bing,DDIO,0,0,6,6,6,66,263,264,412,412,434
2023-12-05 21:25:25,Amazon,DDIO,0,1,3,5,5,74,160,160,269,270,278
2023-12-05 21:25:28,Youtube,DDIO,0,0,1,3,3,69,406,406,566,566,582
2023-12-05 21:25:33,Bing,MSFG,0,0,8,8,9,77,231,231,342,342,357
2023-12-05 21:25:34,Amazon,MSFG,0,0,3,5,6,107,188,188,426,427,435
2023-12-05 21:25:37,Youtube,MSFG,0,0,1,4,4,78,467,468,602,602,614
2023-12-05 21:25:41,Bing,HOA,0,0,6,65,66,128,250,251,370,370,380
2023-12-05 21:25:42,Amazon,HOA,0,1,3,5,5,105,180,180,284,285,296
